village,district,subdistric,state_name,latitude,longitude
Masaniguda,Ranga Reddy,Shankarpalle,Telangana,17.392579597416916,78.08135788065437
Anthappaguda,Ranga Reddy,Shankarpalle,Telangana,17.400089501120362,78.04235416284918
Khanapur,Ranga Reddy,Rajendranagar,Telangana,17.39546915557133,78.3105853849392
Sankepalle Khalsa,Ranga Reddy,Shankarpalle,Telangana,17.40803370613326,78.06052845311045
Maharajpet,Ranga Reddy,Shankarpalle,Telangana,17.406614111777667,78.23166341964847
Dearlapalle,Ranga Reddy,Chevella,Telangana,17.400408947586573,78.14786847144137
Yervaguda,Ranga Reddy,Shankarpalle,Telangana,17.397975639722908,78.11915472595088
Gopularam,Ranga Reddy,Shankarpalle,Telangana,17.398418529229797,78.2282054733407
Parveda Chanchalam,Ranga Reddy,Shankarpalle,Telangana,17.391721554055394,78.10597864806415
Gandhamvarigudem OG,Nalgonda,Nalgonda,Telangana,17.040713109641015,79.23115958294677
Allipur CT,Sangareddy,Zahirabad,Telangana,17.66131179638876,77.64519280328257
Pochampalle CT,Yadadri Bhuvanagiri,B Pochampally,Telangana,17.337416254133124,78.79192485647386
Ramannapeta CT,Yadadri Bhuvanagiri,Ramannapet,Telangana,17.27266516633579,79.09362693966948
Choutuppal CT,Yadadri Bhuvanagiri,Choutuppal,Telangana,17.26149450929766,78.90302243798304
Chityal,Nalgonda,Chityal,Telangana,17.23083119374429,79.12759303134389
Tamadpalle OG,Sangareddy,Zahirabad,Telangana,17.7001216905959,77.64116832990219
Hothi K OG,Sangareddy,Zahirabad,Telangana,17.640949122761356,77.62256817106724
Chitkul CT,Sangareddy,Patancheru,Telangana,17.56073477418456,78.22303768089391
Isnapur CT,Sangareddy,Patancheru,Telangana,17.540224838718228,78.20459406347638
Muthangi CT,Sangareddy,Patancheru,Telangana,17.533160153402147,78.22930571659086
Ameenapur CT,Sangareddy,Patancheru,Telangana,17.51981964307596,78.33027032323449
Bhanur CT,Sangareddy,Patancheru,Telangana,17.480106961601454,78.17150064611384
Ramachandrapuram Bhel Township CT,Sangareddy,Ramchandrapuram,Telangana,17.509548609465323,78.30127028831701
Kammeta,Ranga Reddy,Chevella,Telangana,17.379564624436455,78.1694027402597
Yenkepalle,Ranga Reddy,Chevella,Telangana,17.382982885183097,78.13865535918839
Tangedapalle,Ranga Reddy,Chevella,Telangana,17.377224066996483,78.0601448405131
Mothukupalle,Ranga Reddy,Moinabad,Telangana,17.38331296566839,78.25902361334701
Gungurthy,Ranga Reddy,Rajendranagar,Telangana,17.391143712787205,78.29410842866868
Chinna Mangalaram,Ranga Reddy,Moinabad,Telangana,17.37234800767755,78.23509611138056
Kothapalle,Ranga Reddy,Shankarpalle,Telangana,17.377633253316272,78.12152193965268
Gandipet,Ranga Reddy,Rajendranagar,Telangana,17.382070527799474,78.33644696000346
Medipalle,Ranga Reddy,Moinabad,Telangana,17.368462397922862,78.21061273343949
Reddipalle,Ranga Reddy,Moinabad,Telangana,17.371322772255013,78.25328473936989
Hussainipur,Ranga Reddy,Shankarpalle,Telangana,17.374694707631832,78.09908693534959
Nyalata,Ranga Reddy,Chevella,Telangana,17.35332828376632,78.10643540090877
Kowkuntla,Ranga Reddy,Chevella,Telangana,17.357551450156738,78.02247272023781
Chilkoor,Ranga Reddy,Moinabad,Telangana,17.353002886011513,78.28953665835593
Orella,Ranga Reddy,Chevella,Telangana,17.354571810133734,78.13672509267036
Ravulapalle Khurd,Ranga Reddy,Chevella,Telangana,17.35309565670532,78.20540324534527
Gollapalle,Ranga Reddy,Chevella,Telangana,17.35586265722052,78.17125517962549
Tallaram,Ranga Reddy,Chevella,Telangana,17.357328840772645,78.05900960655995
Andole,Sangareddy,Andole,Telangana,17.81620112755097,78.08446405440871
Masanpalle,Sangareddy,Andole,Telangana,17.805197064508477,78.05694073963545
Nadlapur,Sangareddy,Andole,Telangana,17.816982528099956,78.009871651506
Raipahad,Sangareddy,Pulkal,Telangana,17.8131736656649,77.95325657207151
Manthoor,Sangareddy,Pulkal,Telangana,17.80936269536513,77.93131750449108
Tadamanoor,Sangareddy,Andole,Telangana,17.808361906114307,77.97763995365655
Kallapalle,Sangareddy,Munipally,Telangana,17.801487279081215,77.89777930201693
Saibanpet,Sangareddy,Andole,Telangana,17.80146841263485,78.10114528116253
Kodekal,Sangareddy,Andole,Telangana,17.80464295784623,78.004440930704
Sureddi Itkyal,Sangareddy,Pulkal,Telangana,17.786521846241378,78.02953360180487
Baswapur,Sangareddy,Pulkal,Telangana,17.775555343682285,77.99253952891132
Mudimanikyam,Sangareddy,Pulkal,Telangana,17.767974868312173,78.01569057272252
Pothareddipalle,Sangareddy,Andole,Telangana,17.78130447210068,78.04825475157762
Almaipet,Sangareddy,Andole,Telangana,17.78045595544594,78.09856110205064
Singoor,Sangareddy,Pulkal,Telangana,17.76013355090206,77.94874993569958
Sangupet,Sangareddy,Andole,Telangana,17.775825693289654,78.06197728350453
Makthakyasaram,Sangareddy,Munipally,Telangana,17.772749051201874,77.89209709153418
Peddareddipet,Sangareddy,Pulkal,Telangana,17.785382295600076,77.96602764953745
Posanipalle,Sangareddy,Pulkal,Telangana,17.763955000550506,78.07250587134449
Choutkur,Sangareddy,Pulkal,Telangana,17.745113811875385,78.07584818997779
Kondareddipalle,Sangareddy,Andole,Telangana,17.76301423134438,78.0382780006522
Muddaipet,Sangareddy,Pulkal,Telangana,17.745332383754114,77.97238337766285
Bhusareddipalle,Sangareddy,Munipally,Telangana,17.73637603842896,77.91334506906811
Lakshmisagar,Sangareddy,Pulkal,Telangana,17.752149961078704,78.04284933283643
Pulkal,Sangareddy,Pulkal,Telangana,17.735679483307642,77.9895454036895
Mallikarjunpalle,Sangareddy,Munipally,Telangana,17.736282535374794,77.88841014654065
Minpur,Sangareddy,Pulkal,Telangana,17.725334829318843,78.01538386058657
Pocharam,Sangareddy,Pulkal,Telangana,17.73408096115601,77.9538172457677
Sarafpalle,Sangareddy,Pulkal,Telangana,17.73647263136453,78.09881289915941
Kodur,Sangareddy,Pulkal,Telangana,17.7112121431242,78.02633768392141
Sultanpur,Sangareddy,Pulkal,Telangana,17.718864493599078,78.09259422427178
Etigaddasangam,Sangareddy,Sadasivpet,Telangana,17.71636251091764,77.93669939201497
Esojipet,Sangareddy,Pulkal,Telangana,17.706602667312925,78.03988598206848
Seriramreddiguda,Sangareddy,Pulkal,Telangana,17.718772774987755,78.07733268387112
Babilgaon,Sangareddy,Sadasivpet,Telangana,17.70986877404247,77.91383019922553
Gangulur,Sangareddy,Pulkal,Telangana,17.691047494247766,78.05896987740431
Pottipalle,Sangareddy,Sadasivpet,Telangana,17.711957869672737,77.96449193937269
Kolkur,Sangareddy,Sadasivpet,Telangana,17.700309439706267,77.98683529712528
Atmakur,Sangareddy,Sadasivpet,Telangana,17.683927371318365,77.94357118108898
Taddanpalle,Sangareddy,Pulkal,Telangana,17.697984997959537,78.09187645838247
Gongojipet,Sangareddy,Pulkal,Telangana,17.68233763372752,78.07848359469172
Machireddipalle,Sangareddy,Sadasivpet,Telangana,17.682764944651673,77.97167336087723
Yellaram,Sangareddy,Sadasivpet,Telangana,17.67970763888415,77.91427579535912
Venkatakistapur at Angadipet,Sangareddy,Pulkal,Telangana,17.69015210406956,78.1137854531742
Nizampur,Sangareddy,Sadasivpet,Telangana,17.67605351579482,78.01116405113613
Chakriyal,Sangareddy,Pulkal,Telangana,17.674188025197306,78.08702518836786
Sivampet,Sangareddy,Pulkal,Telangana,17.664634758262093,78.10637787527074
Chandapur,Sangareddy,Sadasivpet,Telangana,17.659517243688036,77.92796716406968
Nagulpalle,Sangareddy,Sadasivpet,Telangana,17.658027165468805,77.89715628056913
Rekulpahad,Sangareddy,Munipally,Telangana,17.787143516795368,77.8994206300782
Venkatapur,Sangareddy,Sadasivpet,Telangana,17.655418578300736,77.96806176394855
Veltur,Sangareddy,Sadasivpet,Telangana,17.64105061912822,78.00553806513474
Kalabgoor,Sangareddy,Sangareddy,Telangana,17.643491561853835,78.07298068409801
Mukthapur,Sangareddy,Manoor,Telangana,18.00920210524612,77.70241985800668
Enkepalle,Sangareddy,Sadasivpet,Telangana,17.646299220111022,77.94750963809437
Mubarakpur,Sangareddy,Sadasivpet,Telangana,17.648029054347507,78.04014394026889
Ankenpally,Sangareddy,Sadasivpet,Telangana,17.64041440389863,77.91821805998848
Tadlapalle,Sangareddy,Sangareddy,Telangana,17.638780300787243,78.09925264905624
Chowderpalle,Medak,Regode,Telangana,18.0064517780857,77.84619382168118
Sadasivpet,Sangareddy,Sadasivpet,Telangana,17.61729216314296,77.95403644022159
Ishratabad,Sangareddy,Sadasivpet,Telangana,17.633396694784242,77.96049451142909
Sangareddy,Sangareddy,Sangareddy,Telangana,17.608291686576916,78.09169110025873
Irigipalle,Sangareddy,Sangareddy,Telangana,17.622583917044302,78.05490729658466
Suraram,Sangareddy,Sadasivpet,Telangana,17.61897288378399,77.90775348643136
Peddapur,Sangareddy,Sadasivpet,Telangana,17.604848184684094,78.02764812965931
Maddikunta,Sangareddy,Sadasivpet,Telangana,17.59743045712065,77.92080980775629
Chintalpalle,Sangareddy,Sangareddy,Telangana,17.617546034786447,78.07069612774629
Nagapur,Sangareddy,Sangareddy,Telangana,17.607692935759935,78.06258931515421
Ramachandrapuram,Sangareddy,Munipally,Telangana,17.76159754334744,77.91356076666615
Girmapur,Sangareddy,Kondapur,Telangana,17.59260332453947,78.04180406657923
Garakurthi,Sangareddy,Kondapur,Telangana,17.587662688608898,77.98986983177755
Yawapur,Sangareddy,Sadasivpet,Telangana,17.586423190422174,77.94091661508064
Seripeddareddipet,Sangareddy,Pulkal,Telangana,17.783903824272805,77.94402573439129
Ibrahimbad,Medak,Narsapur,Telangana,17.81231169591776,78.17432883648756
Manthoor,Medak,Narsapur,Telangana,17.804616192659374,78.25694117128066
Thunki,Medak,Kowdipally,Telangana,17.805378434772088,78.22365775017614
Thirmalapur,Medak,Narsapur,Telangana,17.812242357397718,78.28500021375149
Sirpuram,Sangareddy,Hathnoora,Telangana,17.805012698549138,78.14462558231865
Pillutla,Medak,Shivampet,Telangana,17.804007634386114,78.3350715558459
Mohammadabad at Janakampet,Medak,Narsapur,Telangana,17.774018199043624,78.23991058139447
Brahmanpalle,Medak,Narsapur,Telangana,17.80299871189745,78.30954904811372
Gollapalle,Medak,Narsapur,Telangana,17.799539413513095,78.28627124753004
Reddipalle,Medak,Narsapur,Telangana,17.79173583923747,78.26646645860212
Govindarajupalle,Sangareddy,Hathnoora,Telangana,17.786983824634007,78.16450837452867
Admapur,Medak,Narsapur,Telangana,17.789232478112456,78.19692193293265
Lingapur,Sangareddy,Hathnoora,Telangana,17.787247936311093,78.14536328504352
Lingapur,Medak,Narsapur,Telangana,17.783711635093002,78.31015939696279
Cheekumaddur,Sangareddy,Hathnoora,Telangana,17.785832407984188,78.12422623355894
Dammannapet,Jayashankar Bhupalapally,Regonda,Telangana,18.229164061761228,79.7371742942364
Naguldevpalle,Sangareddy,Hathnoora,Telangana,17.778850852868118,78.1791822241009
Chinna Chintakunta,Medak,Narsapur,Telangana,17.78441406827042,78.28332161014544
Jakkupalle,Medak,Narsapur,Telangana,17.777078342480802,78.20986931787057
Chippalturthi,Medak,Narsapur,Telangana,17.774912268189574,78.22817420949305
Pedda Chintakunta,Medak,Narsapur,Telangana,17.77045469272083,78.26531810184947
Lingapur,Sangareddy,Narayankhed,Telangana,18.026936374017314,77.8250578327779
Madhura,Sangareddy,Hathnoora,Telangana,17.767087863753382,78.15657686378927
Narayanpur,Medak,Narsapur,Telangana,17.770029079289536,78.2876386760061
Koniyal,Sangareddy,Hathnoora,Telangana,17.76798284652747,78.1303397780497
Sikandarpur,Sangareddy,Hathnoora,Telangana,17.760733890824167,78.19316730852398
Achampet,Medak,Narsapur,Telangana,17.765012075931498,78.31310118001159
Kanjar,Nirmal,Laxmanchanda,Telangana,19.068530636979098,78.47375759083211
Lakshmapur,Sangareddy,Jinnaram,Telangana,17.741337796964313,78.32900200961147
Hathnoora,Sangareddy,Hathnoora,Telangana,17.73912339508139,78.16479579249378
Sitarampur,Medak,Narsapur,Telangana,17.74912412579713,78.269112497535
Nagulpalle,Medak,Narsapur,Telangana,17.746172090906864,78.21011320967148
Rustumpet,Medak,Narsapur,Telangana,17.74604146929594,78.2537962605431
Panyal,Sangareddy,Hathnoora,Telangana,17.74639405548542,78.12727975849263
Narsapur,Medak,Narsapur,Telangana,17.729267633059834,78.28421048015908
Hanmanthapur,Medak,Narsapur,Telangana,17.74743985298921,78.30164967945836
Moosapet,Medak,Narsapur,Telangana,17.73751571778643,78.22457987184617
Ramachandrapur,Medak,Narsapur,Telangana,17.734899980036126,78.2436745574012
Korpole,Sangareddy,Pulkal,Telangana,17.712422448620934,78.12436288821895
Kasal,Sangareddy,Hathnoora,Telangana,17.71411287887591,78.17978679445869
Devalpalle,Sangareddy,Hathnoora,Telangana,17.726039051431474,78.19240244851532
Doultabad,Sangareddy,Hathnoora,Telangana,17.71618638419811,78.21538342732644
Mangapur,Sangareddy,Hathnoora,Telangana,17.718985800017684,78.22833829583168
Pyaranagar,Sangareddy,Jinnaram,Telangana,17.711712379584693,78.33557248371544
Tuljarampet,Medak,Narsapur,Telangana,17.722779045785348,78.2417938928514
Awancha,Medak,Narsapur,Telangana,17.7133424040334,78.24814245060413
Kondapur,Medak,Narsapur,Telangana,17.711282362190335,78.29817199705082
Jagannathpur,Sangareddy,Narayankhed,Telangana,18.015883995611542,77.75510557624446
Kagazmaddur,Medak,Narsapur,Telangana,17.699117596270767,78.29075619134632
Madapur,Medak,Narsapur,Telangana,17.706850353288868,78.26422773496385
Yellapur,Medak,Narsapur,Telangana,17.700366659654055,78.24633531283398
Reddikhanapur,Sangareddy,Hathnoora,Telangana,17.693249952840233,78.17017330045756
Malkapur,Sangareddy,Hathnoora,Telangana,17.69886693267962,78.19766512433861
Nastipur,Sangareddy,Hathnoora,Telangana,17.700080858269995,78.2220234408607
Naimatullaguda,Medak,Narsapur,Telangana,17.69155317557483,78.294623447108
Nathinoipalle,Medak,Narsapur,Telangana,17.687608544422254,78.31123975391839
Macherla,Sangareddy,Hathnoora,Telangana,17.69027236816585,78.23072538201242
Lingampalle,Sangareddy,Pulkal,Telangana,17.690892753052555,78.13581892539689
Royyapalle,Sangareddy,Hathnoora,Telangana,17.652295235551627,78.31418005241378
Yellammaguda,Sangareddy,Hathnoora,Telangana,17.67421122281664,78.25072264507548
Taherkhanpet,Sangareddy,Hathnoora,Telangana,17.68899559572948,78.20889456741082
Kodapak,Sangareddy,Hathnoora,Telangana,17.683561495884607,78.26069102344421
Borpatla,Sangareddy,Hathnoora,Telangana,17.673520577796715,78.16036780145116
Vendikole,Sangareddy,Pulkal,Telangana,17.668960187075417,78.13346211340276
Nagaram,Sangareddy,Hathnoora,Telangana,17.666488626077566,78.2835828317781
Chandapur,Sangareddy,Hathnoora,Telangana,17.668128604772612,78.20022064602
Turkal Khanapur,Sangareddy,Hathnoora,Telangana,17.67869444906262,78.20395366478557
Yarriboguda,Sangareddy,Manoor,Telangana,18.050220828155684,77.67072632170928
Sadullanagar,Sangareddy,Hathnoora,Telangana,17.67711004873539,78.22534839238318
Shairkhanpalle,Sangareddy,Hathnoora,Telangana,17.667616922641265,78.31377185048436
Chintalcheru,Sangareddy,Hathnoora,Telangana,17.65203874277115,78.24287638831335
Fasalwadi,Sangareddy,Sangareddy,Telangana,17.632461155484567,78.13533045307862
Palapnoor,Sangareddy,Hathnoora,Telangana,17.6536480273594,78.17352597931138
Gundla Machanur,Sangareddy,Hathnoora,Telangana,17.643210015145122,78.18752518555237
Akwanchaguda,Sangareddy,Hathnoora,Telangana,17.646327239401682,78.30056478665512
Ootla,Sangareddy,Jinnaram,Telangana,17.629123474171262,78.3094879252932
Chennapur,Jayashankar Bhupalapally,Regonda,Telangana,18.21494454724434,79.75656318352866
Ismailkhanpet,Sangareddy,Sangareddy,Telangana,17.622839667603234,78.15829725286329
Solakpalle,Sangareddy,Jinnaram,Telangana,17.634081021200704,78.28155816511729
Amdoor,Sangareddy,Jinnaram,Telangana,17.633682158264868,78.25380832112339
Sivanagar,Sangareddy,Jinnaram,Telangana,17.61086974972629,78.2839738443908
Arutla,Sangareddy,Sangareddy,Telangana,17.63165100251128,78.20294098371052
Kulabgoor,Sangareddy,Sangareddy,Telangana,17.630109833105546,78.1160006282559
Jinnaram,Sangareddy,Jinnaram,Telangana,17.623605349289875,78.3395112153791
Mangampet,Sangareddy,Jinnaram,Telangana,17.640231579477476,78.32540548058292
Chidruppa,Sangareddy,Sangareddy,Telangana,17.620342531568205,78.22371106006686
Chinnakanjerla,Sangareddy,Patancheru,Telangana,17.611744399535148,78.25119482424184
Erdanoor,Sangareddy,Sangareddy,Telangana,17.603538206236006,78.17597477089268
Puttaguda,Sangareddy,Jinnaram,Telangana,17.615645630650654,78.31975809380357
Byathole,Sangareddy,Sangareddy,Telangana,17.60697274753243,78.19939783328428
Kodakanchi,Sangareddy,Jinnaram,Telangana,17.600694615867837,78.30405157845665
Nalthur,Sangareddy,Jinnaram,Telangana,17.600494384058962,78.33447663682911
Peddakanjerla,Sangareddy,Patancheru,Telangana,17.594862068530077,78.24985828303544
Seri Sirpura,Sangareddy,Hathnoora,Telangana,17.810035085081438,78.12392919554027
Malparthi,Medak,Narsapur,Telangana,17.758425953607635,78.2849939508554
Madharam,Sangareddy,Jinnaram,Telangana,17.587546856837807,78.33549360093606
Mamidipalle,Sangareddy,Sangareddy,Telangana,17.59177203160284,78.1469846157574
Mohd Shapur,Sangareddy,Sangareddy,Telangana,17.604607893710302,78.12456478012403
Dharmaram,Medak,Narsapur,Telangana,17.6794077645609,78.31056702376081
Madhavar,Sangareddy,Narayankhed,Telangana,18.041874449839135,77.84850164715576
Abenda,Sangareddy,Narayankhed,Telangana,18.049795368535186,77.70853425392053
Mavinelli,Sangareddy,Manoor,Telangana,18.046966610168063,77.62252728054273
Gadthihokrana,Sangareddy,Narayankhed,Telangana,18.05341908561253,77.73783276916873
Mansoorpur,Sangareddy,Narayankhed,Telangana,18.048992916938023,77.75065217326403
Hanmanthraopet,Sangareddy,Narayankhed,Telangana,18.047186038924227,77.82802593048301
Audathpur,Sangareddy,Manoor,Telangana,18.051645690601084,77.56697849797472
Baddaram,Medak,Shankarampet (A),Telangana,18.048125013424027,77.87130135983968
Shikarkhana,Sangareddy,Manoor,Telangana,18.03919550127075,77.58582150193104
Nagalgidda,Sangareddy,Manoor,Telangana,18.031996684236574,77.6763774475588
Goudgaon Janwada,Sangareddy,Manoor,Telangana,18.03934573324495,77.56236575733278
Kamalapur,Sangareddy,Manoor,Telangana,18.033606533415302,77.74509677641572
Shelgera,Sangareddy,Manoor,Telangana,18.026723202285762,77.72060534514718
Jukal,Sangareddy,Narayankhed,Telangana,18.033227306002562,77.81048368934822
Gondagaon,Sangareddy,Manoor,Telangana,18.027704089781793,77.63966716936883
Gottimukkala,Medak,Shankarampet (A),Telangana,18.02492200228656,77.88264035702623
Kharamungi,Sangareddy,Manoor,Telangana,18.023526193547063,77.60253800856918
Anthwar,Sangareddy,Narayankhed,Telangana,18.019608307236684,77.78722335693676
Kothwalpalle,Medak,Regode,Telangana,18.0166300121684,77.86340103803583
Juzalpur,Sangareddy,Narayankhed,Telangana,18.026401184069993,77.76025638179186
Chinnakodepaka,Jayashankar Bhupalapally,Regonda,Telangana,18.19680888335999,79.75657189554416
Pusalpahad,Sangareddy,Manoor,Telangana,18.019859721896783,77.68818732452137
Bhanapur,Sangareddy,Narayankhed,Telangana,18.025071929700726,77.77422796318687
Timmapur,Sangareddy,Manoor,Telangana,18.01698360803987,77.7371888105035
Ananthasagar,Sangareddy,Narayankhed,Telangana,18.00851210569592,77.82279804687282
Chandapur,Sangareddy,Narayankhed,Telangana,18.020204727121943,77.80257486364816
Morgi,Sangareddy,Manoor,Telangana,18.010221160797624,77.64892823891472
Panchagaon,Sangareddy,Narayankhed,Telangana,18.003505115959587,77.76905125066885
Shapur,Sangareddy,Manoor,Telangana,18.008198609626337,77.62622845832786
Sathagaon,Sangareddy,Narayankhed,Telangana,18.006524708089664,77.79961036220175
Gudur,Sangareddy,Manoor,Telangana,17.99884044511247,77.6613130350003
